Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2006-06-22,18.331,18.4879,17.8042,17.8042,2340641.6632586
2006-06-23,17.8557,17.9619,17.4849,17.9619,828717.23873475
2006-06-26,17.6981,18.1179,17.6981,18.0118,724515.23064096
2006-06-27,18.0118,19.6967,17.9112,19.4908,5974094.7022463
2006-06-28,18.1741,19.4908,18.1741,19.3847,3252947.2967591
2006-06-29,19.4344,19.6469,19.12,19.1707,1469222.5766355
2006-06-30,19.6469,19.9106,19.1707,19.4908,3386767.3085375
2006-07-03,19.2769,19.5961,19.0645,19.4908,1627203.4988545
2006-07-04,19.2769,19.5407,19.2769,19.5407,2213706.118396
2006-07-05,19.4908,19.753,19.2769,19.5961,1786826.8954811
2006-07-06,19.8092,20.3465,19.5961,20.291,1958606.5920962
2006-07-07,20.1342,20.5661,20.0224,20.4527,1670638.9272882
2006-07-10,20.0787,20.8348,20.0787,20.7222,3007158.0266027
2006-07-11,20.5661,20.7222,20.4028,20.4028,1994874.0682507
2006-07-12,20.5661,20.8845,20.1342,20.3465,1336786.4210386
2006-07-13,20.1342,20.4527,19.6469,19.8092,830106.06834375
2006-07-14,19.4843,19.9725,19.4344,19.6469,888645.79587334
2006-07-17,19.6469,19.8092,19.3226,19.3226,1129419.3644696
2006-07-18,19.4344,19.9154,19.3782,19.5961,898888.56965926
2006-07-19,19.6469,19.9154,19.5961,19.753,822960.496488
2006-07-20,20.1849,21.154,20.1849,20.99,2557360.0067472
2006-07-21,20.8348,21.154,20.7222,20.7784,1228128.2219703
2006-07-24,20.509,21.0472,20.509,20.99,810209.871922
2006-07-25,20.8845,21.3728,20.7784,20.99,1413303.84536
2006-07-26,20.99,21.154,20.7784,21.1033,1280574.2575449
2006-07-27,21.2602,21.5851,21.2095,21.5344,2528158.5276097
2006-07-28,21.3728,21.8538,21.3156,21.8538,1532504.4672168
2006-07-31,21.8538,22.1787,21.6406,21.9607,1380792.5502697
2006-08-01,21.9607,22.0718,21.4234,21.5344,1432950.1270536
2006-08-02,21.3156,21.3728,20.9409,21.3156,1049313.6122597
2006-08-03,21.0472,21.154,20.1849,20.4527,2153077.551347
2006-08-04,20.4028,20.8845,20.1849,20.8348,2234695.2254948
2006-08-07,20.7784,20.7784,20.1342,20.6715,1102862.5053662
2006-08-08,20.4527,20.6715,20.291,20.6715,1066684.5509053
2006-08-09,20.7784,21.154,20.509,21.1033,2095479.044958
2006-08-10,21.1033,21.1033,20.4527,20.5661,1216259.1374158
2006-08-11,20.7222,20.7222,19.8639,19.9154,4302646.3496444
2006-08-14,20.0224,20.3465,20.0224,20.2403,1145382.8231535
2006-08-16,20.5661,20.8348,20.5661,20.7222,1846629.8735771
2006-08-17,20.8348,20.8348,20.0787,20.2403,1201700.67198
2006-08-18,20.1849,20.4527,20.0224,20.1849,1197643.5985565
2006-08-21,20.0224,20.291,19.9725,20.0224,1089589.6709204
2006-08-22,20.291,20.291,20.0787,20.2403,839704.78327788
2006-08-23,20.1342,20.291,19.9154,20.291,738006.89589358
2006-08-24,20.0787,20.1849,19.6469,19.753,958186.74487146
2006-08-25,19.9154,19.9725,19.4344,19.6469,1254436.4097023
2006-08-28,19.4344,19.6469,19.3782,19.4344,901207.4301971
2006-08-29,19.4843,20.2403,19.4843,20.1342,996429.91507144
2006-08-30,20.1849,20.4527,19.9725,20.0787,2629983.2373933
2006-08-31,20.291,20.4028,19.8639,19.9725,1520268.5923895
2006-09-01,19.9829,20.1849,19.8092,19.8092,509623.37837484
2006-09-04,20.1849,20.6715,19.921,20.4929,2232728.2349474
2006-09-05,20.3465,20.6666,20.2403,20.5661,1342786.8612294
2006-09-06,20.6715,20.6715,20.1342,20.4527,1006043.5502878
2006-09-07,19.9725,20.4486,19.9436,20.4028,1093707.66883
2006-09-08,20.291,20.4527,19.9154,20.3972,735495.31504294
2006-09-11,19.9725,20.4367,19.8704,20.291,783906.65761742
2006-09-12,20.291,20.5661,20.0224,20.5661,1472861.8821552
2006-09-13,20.6217,21.4234,20.6217,21.154,4270580.1763086
2006-09-14,21.1033,21.1033,20.571,20.7222,1560226.351695
2006-09-15,20.4527,20.9852,20.2686,20.9852,1071783.5573749
2006-09-18,20.99,21.1033,20.6715,20.9852,942386.16593586
2006-09-19,20.7222,20.9409,20.4028,20.5661,753150.98240881
2006-09-20,20.3305,20.5661,20.2573,20.291,4597627.7904813
2006-09-21,20.2468,20.6104,20.0224,20.0224,1258500.943267
2006-09-22,19.8092,20.0168,19.3895,19.7923,1745293.8030381
2006-09-25,19.9725,20.3417,19.9725,20.3417,439096.44738932
2006-09-26,20.3417,20.4527,19.9725,20.291,560184.48495465
2006-09-27,20.4486,20.4486,19.7923,20.1849,735245.40031473
2006-09-28,19.8092,20.1849,19.8092,20.1849,1388171.8732145
2006-09-29,20.1849,20.2403,19.5961,19.6525,1714003.4843812
2006-10-02,19.8639,19.8639,19.0597,19.4627,1269734.6724678
2006-10-03,19.4731,19.5575,19.2157,19.2494,796218.37721298
2006-10-04,19.2494,19.8704,19.2157,19.8318,1004843.7109211
2006-10-05,20.2131,20.3915,20.1849,20.386,1106675.8808459
2006-10-06,20.1898,20.509,20.1849,20.4527,663997.32235228
2006-10-09,20.2131,20.4527,20.2131,20.4527,722185.17989141
2006-10-10,20.509,21.265,20.4527,20.9852,4413109.9028688
2006-10-11,21.1033,21.154,20.8845,21.1194,2430966.5654742
2006-10-12,20.99,21.3156,20.99,21.3156,2221402.4973392
2006-10-13,21.3728,21.4274,21.1033,21.3607,2696476.7187356
2006-10-16,21.1033,21.5344,21.1033,21.433,1864585.1899455
2006-10-17,21.2095,21.2602,20.5147,20.5661,947194.22690092
2006-10-18,20.4527,21.45,20.4028,21.3728,1759960.4405204
2006-10-19,20.7784,21.5176,20.7784,21.4902,1521078.0177033
2006-10-20,21.45,21.5344,20.99,21.2602,1596592.0530412
2006-10-23,20.99,21.1033,20.7397,21.1033,734861.20304599
2006-10-24,20.9128,20.9852,20.6715,20.7222,756581.40397659
2006-10-25,20.5934,20.99,20.5661,20.99,1409336.2936301
2006-10-26,21.0977,21.0977,20.8122,20.9458,1057836.8235127
2006-10-27,20.8282,21.0751,20.1849,20.4591,2199170.0333837
2006-10-30,20.1849,20.4809,20.0224,20.4527,1874400.2489728
2006-10-31,20.7222,20.8282,20.3031,20.5878,5460666.6518897
2006-11-02,20.4527,20.817,20.4028,20.5661,4486467.9574171
2006-11-03,20.4591,21.5344,20.4591,21.5344,5481454.3351778
2006-11-06,21.265,21.6406,21.154,21.4234,14773757.648881
2006-11-07,21.4234,22.7722,21.4234,22.5816,10605596.506933
2006-11-08,22.0718,22.5535,22.005,22.5535,5607396.4379119
2006-11-09,22.5535,23.3771,22.5036,22.5036,5909774.6086897
2006-11-10,22.1224,22.42,22.1224,22.1787,1651946.3003039
2006-11-13,21.8538,22.6042,21.8538,22.6042,2212325.992285
2006-11-14,22.2285,22.7216,22.2285,22.5478,2030095.8812888
2006-11-15,22.3918,22.5816,21.5851,22.0435,4474465.8336789
2006-11-16,22.0435,22.3411,21.8087,22.3411,2499475.5282812
2006-11-17,22.0661,22.2567,22.0161,22.2567,1352807.0741379
2006-11-20,22.0718,22.2285,21.6406,22.0718,4440528.4082738
2006-11-21,22.0718,22.2125,22.0161,22.2125,1238839.7412911
2006-11-22,22.2285,23.1189,22.2285,22.9894,7235791.0726351
2006-11-23,22.637,23.0681,22.637,23.0247,2489192.9670758
2006-11-24,22.8784,22.8784,22.621,22.699,1971926.6741026
2006-11-27,22.6709,23.1366,22.6709,23.0859,2983791.6211937
2006-11-28,22.6098,23.0859,22.4521,22.9853,2439631.519409
2006-11-29,22.9853,23.1478,22.9065,23.1478,1563638.1229098
2006-11-30,23.0401,23.1133,22.8229,23.0634,2458953.2849628
2006-12-01,23.0803,23.2541,22.7722,22.7722,2616855.8756997
2006-12-04,22.8784,24.5971,22.8784,24.5971,4518209.6146131
2006-12-05,24.4862,25.7859,24.4862,25.4545,3165802.901383
2006-12-06,25.6233,25.7859,24.6542,24.7484,1705503.8969085
2006-12-07,24.766,25.4545,24.766,25.4545,1309774.4933257
2006-12-08,25.1915,26.1091,25.0853,26.1091,1619696.1101534
2006-12-11,25.8469,25.9194,25.5164,25.8526,2094379.9174967
2006-12-12,25.8357,25.8911,25.2984,25.2984,2085539.6502452
2006-12-13,25.0853,26.4791,25.0853,26.1091,3422941.5329279
2006-12-14,26.1091,26.2169,25.4038,25.8357,5074492.4457512
2006-12-15,25.6233,25.83,24.5465,25.5776,3455054.9538241
2006-12-18,25.4545,25.5776,25.2036,25.5776,3469787.4892197
2006-12-19,25.2478,25.6732,24.766,24.766,2167440.8097562
2006-12-20,25.2541,25.3821,24.6542,25.0797,2861435.3596345
2006-12-21,25.029,25.4094,25.029,25.3532,1159292.25631
2006-12-22,25.0853,25.5164,24.9221,25.2984,724194.44457193
2006-12-27,25.292,26.1091,25.1022,26.1091,903695.38726746
2006-12-28,25.859,25.9974,25.5671,25.8357,1058555.4837759
2006-12-29,25.6177,25.679,25.2541,25.2984,2554608.4580233
2007-01-02,25.029,25.9974,25.0073,25.8357,1976386.5951478
2007-01-03,25.5671,25.9813,25.5671,25.9474,905717.08551654
2007-01-04,25.3532,25.8076,25.3089,25.6233,1180227.899064
2007-01-05,25.3145,25.46,24.766,24.766,1555892.0096923
2007-01-08,24.5649,24.7604,24.2513,24.6928,1254622.9132308
2007-01-09,24.7604,25.0853,24.3293,24.643,2825482.4527647
2007-01-10,24.228,24.441,23.8194,23.977,3900085.9434907
2007-01-11,24.1161,24.3236,23.6907,24.1886,7253021.511956
2007-01-12,24.2232,24.4917,24.2167,24.306,4584154.7755815
2007-01-15,24.3566,24.503,24.2787,24.503,3661524.3067426
2007-01-16,24.503,24.844,24.3406,24.7934,4086482.5433137
2007-01-17,24.766,24.9221,24.6542,24.9221,5157609.6082682
2007-01-18,25.2984,26.1879,25.2984,25.9917,4522714.2965051
2007-01-19,25.5776,26.6472,25.5776,26.2668,2601194.5527321
2007-01-22,26.3794,26.726,25.5671,25.5671,2795292.5049259
2007-01-23,25.3033,25.9917,25.1915,25.859,1617153.4453814
2007-01-24,25.8357,26.1324,25.8357,25.9474,1077440.8310731
2007-01-25,25.8743,26.3955,25.1915,25.3089,2360043.0036514
2007-01-26,25.2984,25.5558,24.9004,25.3266,1072122.9937968
2007-01-29,25.3266,25.7295,25.3266,25.5671,1495104.2929657
2007-01-30,25.5671,25.695,25.1915,25.695,1078579.7459539
2007-01-31,25.5719,26.6472,25.5719,26.6472,3918086.0207059
2007-02-01,26.6472,26.6472,26.3851,26.4285,3988926.2776193
2007-02-02,26.1091,26.1599,25.5671,25.8807,4282589.7601881
2007-02-05,25.8357,26.1599,25.8357,26.0827,1338648.96961
2007-02-06,25.8405,26.1558,25.5671,25.7416,9491737.7535256
2007-02-07,25.7062,26.2668,25.7062,26.1091,3896600.8142212
2007-02-08,25.5952,25.9701,25.5164,25.6233,1756813.504316
2007-02-09,25.6233,25.9701,25.6177,25.9474,1474583.9314019
2007-02-12,25.5719,25.8911,25.5719,25.6676,2957963.3692084
2007-02-13,25.6845,25.8188,25.6563,25.679,1362849.6674699
2007-02-14,25.7295,25.9861,25.7014,25.9861,2648648.5105269
2007-02-15,26.0544,26.262,25.8188,25.8357,1908381.1918677
2007-02-16,25.7295,25.7569,25.2751,25.2984,2208404.4447588
2007-02-19,25.3033,25.83,25.3033,25.679,1146153.7044046
2007-02-20,25.5164,25.679,25.3033,25.46,2070739.9735792
2007-02-21,25.4094,26.1324,25.4094,26.1324,2027583.0570814
2007-02-22,26.1879,26.4856,26.1599,26.4856,2158212.6151654
2007-02-23,26.1091,26.295,25.7569,26.295,2178762.8172938
2007-02-26,26.262,26.295,25.7569,25.7859,1555317.5788245
2007-02-27,25.5671,25.5952,23.8475,24.2787,5597919.5719498
2007-02-28,24.1161,24.8618,23.8749,23.9537,8098341.294799
2007-03-01,24.2232,24.3743,23.4446,23.5845,5679233.8670245
2007-03-02,23.5894,24.3856,23.5894,24.2787,2416027.6328404
2007-03-05,23.5781,23.6682,22.884,23.4551,4247959.7850139
2007-03-06,23.4953,24.3293,23.4953,23.6852,2507786.1255118
2007-03-07,23.7454,24.0485,22.9572,22.9572,2881518.0595848
2007-03-08,23.4108,23.8475,23.3095,23.8081,1797620.4763545
2007-03-09,23.8532,24.2513,23.4164,23.8475,3195801.3722659
2007-03-12,24.0881,24.3406,23.8475,23.8475,2044978.8628642
2007-03-13,23.7912,23.9537,23.287,23.4832,1745169.4673525
2007-03-14,23.1422,24.1725,22.9853,24.1725,2909789.5077936
2007-03-15,24.0881,24.2787,23.8475,24.01,2850123.2989518
2007-03-16,24.0043,24.2449,23.7181,23.9537,2598157.0319311
2007-03-19,24.1725,24.754,23.9649,24.754,1590866.3947159
2007-03-20,24.5191,24.7331,24.2956,24.413,1438792.6609234
2007-03-21,24.3293,25.5671,24.306,25.5671,4408058.1439597
2007-03-22,26.1599,26.3794,25.9474,25.9531,5758318.823255
2007-03-23,25.8357,25.9531,25.679,25.8357,1388904.2104031
2007-03-26,25.7295,25.8357,25.2196,25.2984,2188198.6524797
2007-03-27,25.3934,25.5671,25.3426,25.4883,1710232.3830346
2007-03-28,25.2984,25.3532,25.0629,25.0629,4137544.7227069
2007-03-29,25.0853,25.9474,25.0741,25.8911,1890427.1188563
2007-03-30,25.8976,26.2169,25.8911,25.9587,2804556.7568655
2007-04-02,25.3033,25.8357,25.3033,25.3033,787537.25963914
2007-04-03,25.3596,25.7231,25.0966,25.7231,1698093.4900422
2007-04-04,25.7569,25.8357,25.4657,25.7231,1789159.4329444
2007-04-05,25.5671,25.7859,25.3089,25.7859,1377888.0686523
2007-04-10,25.4657,25.8357,25.3709,25.7569,2581121.7996367
2007-04-11,25.46,25.9474,25.46,25.83,2370715.9789097
2007-04-12,25.4657,25.7295,25.3266,25.4826,2472294.5040357
2007-04-13,25.6233,25.83,25.259,25.4094,3017402.0437455
2007-04-16,25.6121,25.679,25.337,25.679,3227664.8784339
2007-04-17,25.5671,25.679,25.46,25.679,2614629.0235693
2007-04-18,25.3709,25.802,25.3709,25.6233,1856439.9591769
2007-04-19,25.3532,25.7295,25.3266,25.7295,904881.5497088
2007-04-20,25.7295,26.262,25.5887,26.2386,3179084.4393269
2007-04-23,26.1324,26.4735,25.9089,26.3794,2678096.1743222
2007-04-24,26.3794,26.3794,25.9531,26.3288,1345507.3260319
2007-04-25,26.1879,26.8049,26.1879,26.6472,2347242.6448111
2007-04-26,26.6979,27.3203,26.6979,27.2914,4619742.1355355
2007-04-27,27.2914,27.482,27.0236,27.454,2204403.3223937
2007-04-30,27.0236,27.3703,26.8322,27.3703,1068915.1331063
2007-05-02,27.1853,27.2641,26.9673,27.1017,1084128.8476056
2007-05-04,27.1297,27.9912,27.1297,27.9912,2230764.9744706
2007-05-07,27.7225,28.0475,27.5053,27.7731,1372481.9530391
2007-05-08,27.454,27.6671,27.1853,27.454,1057575.7185728
2007-05-09,27.1571,27.454,26.9167,27.1017,1768372.9930132
2007-05-10,26.9673,27.3975,26.7325,27.3975,1489450.7493381
2007-05-11,26.9167,27.1853,26.4405,27.1853,2588560.8037106
2007-05-14,26.9167,27.3477,26.771,27.1853,1923591.1762964
2007-05-15,27.1853,27.6171,27.1571,27.5609,2649753.8547725
2007-05-16,27.2351,27.5327,27.1853,27.2914,3339330.7577388
2007-05-17,27.2134,28.473,27.2134,27.5881,1715765.3210471
2007-05-18,27.454,28.0475,27.2641,28.0202,1263110.067135
2007-05-21,27.6171,28.0475,27.6171,27.9912,2645918.0988694
2007-05-22,28.0202,29.6045,28.0202,29.5257,3533150.1979967
2007-05-23,29.336,29.4429,28.473,28.5292,1754391.4451591
2007-05-24,28.1818,28.6643,27.9912,28.5292,2086224.7398732
2007-05-25,28.473,28.473,27.4265,27.8295,1839848.6052804
2007-05-28,27.9365,28.2606,27.7225,28.2051,496641.4894335
2007-05-29,27.9075,29.0391,27.8859,28.855,825653.60743972
2007-05-30,28.2051,28.502,27.9912,28.502,1154136.055425
2007-05-31,28.7987,29.364,28.6081,28.6643,2716210.035409
2007-06-01,28.5574,30.0357,28.5574,30.0357,2099301.1239356
2007-06-04,29.4429,29.8731,29.1236,29.6616,1053881.7053514
2007-06-05,29.6045,29.7116,29.0665,29.6045,1095959.3880976
2007-06-06,29.0954,29.3078,27.9912,28.2606,2493153.0586646
2007-06-08,28.1818,28.2606,27.5881,27.6671,3219247.3525136
2007-06-11,28.0202,28.5855,27.7225,27.7225,1579340.4766538
2007-06-12,27.7225,28.2051,27.7225,27.8013,1940769.3946293
2007-06-13,27.7731,28.5574,27.7225,28.5574,1359411.785761
2007-06-14,28.5855,29.2289,28.5292,28.5292,2030395.5302913
2007-06-15,28.5292,29.6045,28.5292,29.5764,3720873.4595859
2007-06-18,29.336,29.5764,29.1236,29.2016,832253.34563536
2007-06-19,29.2853,29.6045,28.9611,29.336,1258580.5181058
2007-06-20,29.5764,29.767,29.0166,29.0166,1533121.1722177
2007-06-21,29.1236,29.5257,29.0665,29.1236,1078149.5444814
2007-06-22,29.3078,29.8515,29.2289,29.8515,663680.26635381
2007-06-25,29.364,29.6045,29.0665,29.4983,1280466.0854984
2007-06-26,29.0954,29.7951,29.0665,29.6889,1699830.4595711
2007-06-27,29.1734,29.6889,29.0954,29.2289,1005056.3249436
2007-06-28,29.2579,30.1426,29.2579,30.1426,3828105.5283396
2007-06-29,30.0357,30.0357,29.364,29.5539,1471341.2567195
2007-07-02,29.4703,29.4703,28.6917,29.336,1208949.4424549
2007-07-03,29.5764,30.1201,29.4429,29.8731,1214198.895104
2007-07-04,29.8515,30.1426,29.6616,30.0928,940572.10828187
2007-07-05,29.9021,30.0357,29.336,29.5764,993009.4403585
2007-07-06,29.4983,30.7079,29.4983,30.6806,2938095.7699944
2007-07-09,30.1989,30.8423,29.9294,29.9858,1297459.0436596
2007-07-10,29.8731,29.8731,29.336,29.8233,2137380.1710306
2007-07-11,29.5764,30.5729,29.5257,30.3887,1792755.2209741
2007-07-12,30.2271,30.4964,29.8731,30.3887,1164120.2109847
2007-07-13,30.5729,30.7917,30.4675,30.4964,2952508.7626778
2007-07-16,30.4112,30.6806,30.3332,30.6581,1596834.5076282
2007-07-17,30.4394,30.9549,30.1989,30.6299,1049078.6178137
2007-07-18,30.7917,30.905,30.5729,30.7643,1918799.2789704
2007-07-19,30.7369,31.2291,30.6862,31.2291,2829615.3709565
2007-07-20,31.0668,31.4535,30.9606,31.0948,1197082.844614
2007-07-23,31.0104,32.467,31.0104,32.1363,1923162.2181808
2007-07-24,31.7784,32.4387,31.7784,32.0528,1964513.7805226
2007-07-25,31.8895,31.8895,31.1504,31.7487,1535917.4817886
2007-07-26,31.5598,32.1074,30.4675,30.7136,2626634.8773781
2007-07-27,30.5173,31.0948,30.0533,30.137,2045724.8769783
2007-07-30,30.1925,30.601,30.1925,30.3549,1179284.1912097
2007-07-31,30.7917,32.327,30.7136,32.327,2072350.1207087
2007-08-01,30.905,31.5598,30.4112,31.2291,2801520.4794214
2007-08-02,31.2847,31.6434,30.137,30.2994,1693223.2612342
2007-08-03,30.6862,30.7643,29.475,29.475,1484574.3037459
2007-08-06,29.0954,29.7003,28.7085,28.7085,1271655.6588114
2007-08-07,29.1236,30.0252,29.1236,29.5603,1382518.3295869
2007-08-08,29.3133,29.3697,28.6024,28.8767,2741263.6760726
2007-08-09,28.9554,29.2072,28.082,28.9056,1350719.4779755
2007-08-10,28.3845,28.3845,27.6727,28.0538,2256485.0544094
2007-08-13,28.082,29.0665,28.0538,29.0391,2148647.4708664
2007-08-14,28.7648,29.011,28.3282,28.4906,1742559.6613102
2007-08-16,27.1523,28.0258,26.5299,26.5299,4051242.0799228
2007-08-17,26.574,28.1649,25.7512,27.5053,3747237.5983765
2007-08-20,28.0258,28.0538,27.3703,27.5327,1484580.5205302
2007-08-21,27.5053,27.9695,26.9335,26.9335,2593948.2689709
2007-08-22,27.4265,28.7648,27.3975,28.7648,4042388.135746
2007-08-23,29.0391,29.2579,28.5461,28.7648,2358169.2648683
2007-08-24,28.6868,28.9837,28.3282,28.9837,1201295.3376447
2007-08-27,28.9837,29.2289,28.8204,29.0391,1118598.4297453
2007-08-28,28.6297,29.475,28.6297,28.9837,1550362.8017504
2007-08-29,28.6297,29.475,28.6024,29.475,1392601.9536951
2007-08-30,29.644,29.8636,27.8352,28.4906,2464578.2313828
2007-08-31,29.0954,29.644,28.7922,29.3978,2210044.4324528
2007-09-03,29.0665,29.3416,29.0391,29.1799,995933.81568559
2007-09-04,29.0391,29.475,28.6587,29.475,817047.09127729
2007-09-05,29.1518,29.2853,28.7085,28.7648,1545938.938054
2007-09-06,28.7648,29.2072,28.3554,28.3554,3491302.5362689
2007-09-07,28.3554,28.8493,27.7225,27.9413,2425720.8428956
2007-09-10,27.9188,28.0258,27.2295,27.2295,1869927.894359
2007-09-11,27.3422,27.9188,27.3422,27.6437,1335326.7200889
2007-09-12,27.6171,28.7085,27.6171,28.6297,1592635.691523
2007-09-13,28.5461,29.475,28.2437,29.0954,2629326.7449729
2007-09-14,29.0954,29.3133,28.7648,28.7648,2522899.1281056
2007-09-17,28.5461,29.3133,28.5461,29.3133,1505187.917074
2007-09-18,29.2853,29.6167,29.1518,29.475,1647380.6939258
2007-09-19,30.2158,30.9324,30.2158,30.9324,2991560.1148348
2007-09-20,30.5729,31.0948,30.5729,31.0104,1506836.608266
2007-09-21,30.8479,31.2291,30.4112,30.4675,4192156.6859259
2007-09-24,30.3839,30.8198,30.137,30.137,1333615.8610539
2007-09-25,29.9182,30.0814,29.3416,29.5603,1694132.1550966
2007-09-26,29.644,30.137,29.644,29.8636,1892912.5892129
2007-09-27,30.137,30.7917,29.9689,29.9689,2952646.7752889
2007-09-28,30.0252,30.6299,29.9689,30.2432,1586883.9227037
2007-10-01,30.137,30.3549,29.5322,30.2158,1058060.6277469
2007-10-02,30.5173,31.0386,30.5173,30.8479,5129080.7851901
2007-10-03,30.6862,30.6862,30.2994,30.5729,2462951.9206142
2007-10-04,30.1925,30.4112,29.9463,30.0814,4179133.7662083
2007-10-05,30.137,30.3549,29.9463,30.1643,3337836.242797
2007-10-08,30.1081,30.1925,29.7003,30.137,1423754.2597411
2007-10-09,29.8901,30.8479,29.8901,30.601,5089755.8945248
2007-10-10,30.6299,31.2574,30.5463,30.7643,4698478.9518461
2007-10-11,31.0104,31.2066,30.6299,30.9606,1862707.7210918
2007-10-12,30.6862,31.2291,30.5173,30.6299,2953584.266359
2007-10-15,30.7136,30.9324,30.5729,30.6862,1841371.71743
2007-10-16,30.2158,30.4112,29.7003,29.7003,2277091.2075963
2007-10-17,29.8636,30.2158,29.7783,30.137,2586414.7697758
2007-10-18,30.0814,30.1081,29.1518,29.3416,2288591.0151644
2007-10-19,29.3697,29.9182,29.3416,29.8901,2020238.5481286
2007-10-22,29.3133,30.1081,29.0391,29.9962,1469636.6144689
2007-10-23,30.0252,30.9606,29.9689,30.9606,3658139.8893785
2007-10-24,30.6299,30.6862,30.3268,30.4112,2465485.8818882
2007-10-25,30.5729,30.9606,30.1081,30.7917,2434542.4597942
2007-10-26,30.5729,30.9324,30.137,30.4901,1494601.9767956
2007-10-29,30.7643,31.0386,30.5173,30.6862,1299521.772685
2007-10-30,30.5729,30.8198,30.4675,30.8198,732240.20679197
2007-10-31,30.4394,30.9324,30.2432,30.4112,1229303.1941999
2007-11-02,30.137,30.4112,29.7783,29.8636,1608912.4761348
2007-11-05,29.8636,29.9182,29.475,29.9182,1905642.0767123
2007-11-06,29.8636,30.5729,29.8346,30.137,2014683.2296926
2007-11-07,30.1643,30.4901,29.3978,29.5048,3558132.9673193
2007-11-08,29.0391,29.2853,28.6024,28.8767,2821593.2325168
2007-11-09,29.7493,29.8636,28.3845,29.3697,9177599.9135966
2007-11-12,28.7648,29.0391,28.6587,28.6587,2157205.4961115
2007-11-13,28.6587,29.8636,28.6024,29.475,2266002.9511478
